"Timestamp","Severity","Score","Process","ParentProcess","CommandLine","User","Detection"
"2026-09-19 21:59:26.644","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=1408,i,6843186815853056707,12065988652825940963,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190709001304541078 --mojo-platform-channel-handle=5736 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:58:12.835","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=4472,i,12550680820543221793,2016860661509383180,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190709000367499229 --mojo-platform-channel-handle=5624 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:57:03.090","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=4544,i,15062602909355318357,9339216805364832580,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708999430457380 --mojo-platform-channel-handle=5432 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:55:58.566","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=5324,i,18378627831157241136,12772141499007443739,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708998493415531 --mojo-platform-channel-handle=5404 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:54:57.841","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=5388,i,17298454402357854790,10829821816631448019,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=2608 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:53:59.393","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=4620,i,17117040730116063944,7506038515888936293,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708996619331833 --mojo-platform-channel-handle=2608 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:53:10.290","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=4776,i,14643038180059070061,10723216863923539221,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=5380 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:52:25.545","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=pt-BR --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=5356,i,14489762369863579853,3029979172121927096,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=5360 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
"2026-09-19 21:51:13.671","HIGH","50","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=pt-BR --service-sandbox-type=none --message-loop-type-ui --skip-read-main-dll --metrics-shmem-handle=1404,i,15204223199889203113,10185940349889457556,524288 --field-trial-handle=2460,i,7332814428513073575,3688762325818575778,262144 --variations-seed-version --pseudonymization-salt-handle=2544,i,2897476497166804599,8323298190352196,4 --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=5224 /prefetch:8","DESKTOP-VS678NC\WinLab","Processo pai suspeito (Execução via Office/Navegador)"
